Angle, CurrentLapTime, Damage, DistanceFromStart, DistanceCovered, FuelLevel, Gear, LastLapTime, Opponent_1,Opponent_2,Opponent_3,Opponent_4,Opponent_5,Opponent_6,Opponent_7,Opponent_8,Opponent_9,Opponent_10,Opponent_11,Opponent_12,Opponent_13,Opponent_14,Opponent_15,Opponent_16,Opponent_17,Opponent_18,Opponent_19,Opponent_20,Opponent_21,Opponent_22,Opponent_23,Opponent_24,Opponent_25,Opponent_26,Opponent_27,Opponent_28,Opponent_29,Opponent_30,Opponent_31,Opponent_32,Opponent_33,Opponent_34,Opponent_35,Opponent_36,RacePosition, RPM, SpeedX, SpeedY, SpeedZ, Track_1,Track_2,Track_3,Track_4,Track_5,Track_6,Track_7,Track_8,Track_9,Track_10,Track_11,Track_12,Track_13,Track_14,Track_15,Track_16,Track_17,Track_18,Track_19,TrackPosition, WheelSpinVelocity_1,WheelSpinVelocity_2,WheelSpinVelocity_3,WheelSpinVelocity_4,Z, Acceleration,Braking,Clutch,Gear,Steering
0.0019781,-0.982,1.0,3668.84,0.0,94.0,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,942.478,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.043043896555900574
0.0019781,-0.962,1.0,3668.84,0.0,94.0,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,1100.33,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.942,1.0,3668.84,0.0,93.9999,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,1263.95,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.922,1.0,3668.84,0.0,93.9998,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,1432.32,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.902,1.0,3668.84,0.0,93.9997,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,1605.57,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.882,1.0,3668.84,0.0,93.9997,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,1783.85,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.862,1.0,3668.84,0.0,93.9996,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,1967.31,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.842,1.0,3668.84,0.0,93.9995,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,2156.5,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.822,1.0,3668.84,0.0,93.9994,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,2359.56,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.802,1.0,3668.84,0.0,93.9993,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,2580.78,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.782,1.0,3668.84,0.0,93.9991,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,2821.75,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.762,1.0,3668.84,0.0,93.9989,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,3084.25,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
0.0019781,-0.742,1.0,3668.84,0.0,93.9987,0,0.0,20.069,31.6304,200.0,200.0,14.1447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,14.1538,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,39.9943,2,3368.7,-0.00125208,0.106802,-0.0319664,19.9744,20.69,26.1181,34.9229,58.7203,77.7491,116.333,200.0,200.0,200.0,200.0,112.488,57.0949,38.4523,29.1546,17.43,13.0659,10.3738,10.0257,-0.331623,0.0,0.0,0.0,0.0,0.345398,1.0,0.0,0.6399999856948853,1,0.021593960002064705
